id,long,lat,order,hole,piece,group,key_new,V1,V2,key_orig,SA2_MAIN16,SA2_5DIG16,SA2_NAME16,SA3_CODE16,SA3_NAME16,SA4_CODE16,SA4_NAME16,GCC_CODE16,GCC_NAME16,STE_CODE16,STE_NAME16,AREASQKM16,CENTROIX,CENTROIY,row,col
14,144.07652165,-37.52002199,42,FALSE,1,14.1,144.199405701744_-37.5909691301194,144.1994057017444,-37.590969130119426,144.03935977_-37.64734116,201021012,21012,Gordon (Vic.),20102,Creswick - Daylesford - Ballan,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,850.3137,144.03935977,-37.64734116,12,6
15,144.1994057,-37.30718057,43,FALSE,1,15.1,144.322289753274_-37.3781277094298,144.3222897532743,-37.37812770942978,144.1858093_-37.31777869,201021011,21011,Daylesford,20102,Creswick - Daylesford - Ballan,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,920.7579,144.1858093,-37.31777869,11,12
15,144.32228975,-37.23623343,44,FALSE,1,15.1,144.322289753274_-37.3781277094298,144.3222897532743,-37.37812770942978,144.1858093_-37.31777869,201021011,21011,Daylesford,20102,Creswick - Daylesford - Ballan,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,920.7579,144.1858093,-37.31777869,11,12
15,144.4451738,-37.30718057,45,FALSE,1,15.1,144.322289753274_-37.3781277094298,144.3222897532743,-37.37812770942978,144.1858093_-37.31777869,201021011,21011,Daylesford,20102,Creswick - Daylesford - Ballan,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,920.7579,144.1858093,-37.31777869,11,12
15,144.4451738,-37.44907485,46,FALSE,1,15.1,144.322289753274_-37.3781277094298,144.3222897532743,-37.37812770942978,144.1858093_-37.31777869,201021011,21011,Daylesford,20102,Creswick - Daylesford - Ballan,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,920.7579,144.1858093,-37.31777869,11,12
15,144.32228975,-37.52002199,47,FALSE,1,15.1,144.322289753274_-37.3781277094298,144.3222897532743,-37.37812770942978,144.1858093_-37.31777869,201021011,21011,Daylesford,20102,Creswick - Daylesford - Ballan,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,920.7579,144.1858093,-37.31777869,11,12
15,144.1994057,-37.44907485,48,FALSE,1,15.1,144.322289753274_-37.3781277094298,144.3222897532743,-37.37812770942978,144.1858093_-37.31777869,201021011,21011,Daylesford,20102,Creswick - Daylesford - Ballan,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,920.7579,144.1858093,-37.31777869,11,12
15,144.1994057,-37.30718057,49,FALSE,1,15.1,144.322289753274_-37.3781277094298,144.3222897532743,-37.37812770942978,144.1858093_-37.31777869,201021011,21011,Daylesford,20102,Creswick - Daylesford - Ballan,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,920.7579,144.1858093,-37.31777869,11,12
16,144.1994057,-37.73286341,50,FALSE,1,16.1,144.322289753274_-37.8038105508091,144.3222897532743,-37.803810550809054,143.88077176_-37.64386738,201011005,21005,Buninyong,20101,Ballarat,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,51.5855,143.88077176,-37.64386738,5,2
16,144.32228975,-37.66191627,51,FALSE,1,16.1,144.322289753274_-37.8038105508091,144.3222897532743,-37.803810550809054,143.88077176_-37.64386738,201011005,21005,Buninyong,20101,Ballarat,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,51.5855,143.88077176,-37.64386738,5,2
16,144.4451738,-37.73286341,52,FALSE,1,16.1,144.322289753274_-37.8038105508091,144.3222897532743,-37.803810550809054,143.88077176_-37.64386738,201011005,21005,Buninyong,20101,Ballarat,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,51.5855,143.88077176,-37.64386738,5,2
16,144.4451738,-37.87475769,53,FALSE,1,16.1,144.322289753274_-37.8038105508091,144.3222897532743,-37.803810550809054,143.88077176_-37.64386738,201011005,21005,Buninyong,20101,Ballarat,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,51.5855,143.88077176,-37.64386738,5,2
16,144.32228975,-37.94570483,54,FALSE,1,16.1,144.322289753274_-37.8038105508091,144.3222897532743,-37.803810550809054,143.88077176_-37.64386738,201011005,21005,Buninyong,20101,Ballarat,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,51.5855,143.88077176,-37.64386738,5,2
16,144.1994057,-37.87475769,55,FALSE,1,16.1,144.322289753274_-37.8038105508091,144.3222897532743,-37.803810550809054,143.88077176_-37.64386738,201011005,21005,Buninyong,20101,Ballarat,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,51.5855,143.88077176,-37.64386738,5,2
16,144.1994057,-37.73286341,56,FALSE,1,16.1,144.322289753274_-37.8038105508091,144.3222897532743,-37.803810550809054,143.88077176_-37.64386738,201011005,21005,Buninyong,20101,Ballarat,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,51.5855,143.88077176,-37.64386738,5,2
17,144.32228975,-37.52002199,57,FALSE,1,17.1,144.445173804804_-37.5909691301194,144.4451738048041,-37.590969130119426,144.30970098_-37.63031659,201021009,21009,Bacchus Marsh Region,20102,Creswick - Daylesford - Ballan,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,1038.8122,144.30970098,-37.63031659,9,7
17,144.4451738,-37.44907485,58,FALSE,1,17.1,144.445173804804_-37.5909691301194,144.4451738048041,-37.590969130119426,144.30970098_-37.63031659,201021009,21009,Bacchus Marsh Region,20102,Creswick - Daylesford - Ballan,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,1038.8122,144.30970098,-37.63031659,9,7
17,144.56805786,-37.52002199,59,FALSE,1,17.1,144.445173804804_-37.5909691301194,144.4451738048041,-37.590969130119426,144.30970098_-37.63031659,201021009,21009,Bacchus Marsh Region,20102,Creswick - Daylesford - Ballan,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,1038.8122,144.30970098,-37.63031659,9,7
17,144.56805786,-37.66191627,60,FALSE,1,17.1,144.445173804804_-37.5909691301194,144.4451738048041,-37.590969130119426,144.30970098_-37.63031659,201021009,21009,Bacchus Marsh Region,20102,Creswick - Daylesford - Ballan,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,1038.8122,144.30970098,-37.63031659,9,7
17,144.4451738,-37.73286341,61,FALSE,1,17.1,144.445173804804_-37.5909691301194,144.4451738048041,-37.590969130119426,144.30970098_-37.63031659,201021009,21009,Bacchus Marsh Region,20102,Creswick - Daylesford - Ballan,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,1038.8122,144.30970098,-37.63031659,9,7
17,144.32228975,-37.66191627,62,FALSE,1,17.1,144.445173804804_-37.5909691301194,144.4451738048041,-37.590969130119426,144.30970098_-37.63031659,201021009,21009,Bacchus Marsh Region,20102,Creswick - Daylesford - Ballan,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,1038.8122,144.30970098,-37.63031659,9,7
17,144.32228975,-37.52002199,63,FALSE,1,17.1,144.445173804804_-37.5909691301194,144.4451738048041,-37.590969130119426,144.30970098_-37.63031659,201021009,21009,Bacchus Marsh Region,20102,Creswick - Daylesford - Ballan,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,1038.8122,144.30970098,-37.63031659,9,7
2,143.21633329,-37.30718057,64,FALSE,1,2.1,143.339217341035_-37.3781277094298,143.3392173410354,-37.37812770942978,143.39326921_-37.49598306,201031014,21014,Beaufort,20103,Maryborough - Pyrenees,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,1863.0431,143.39326921,-37.49598306,14,8
2,143.33921734,-37.23623343,65,FALSE,1,2.1,143.339217341035_-37.3781277094298,143.3392173410354,-37.37812770942978,143.39326921_-37.49598306,201031014,21014,Beaufort,20103,Maryborough - Pyrenees,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,1863.0431,143.39326921,-37.49598306,14,8
2,143.46210139,-37.30718057,66,FALSE,1,2.1,143.339217341035_-37.3781277094298,143.3392173410354,-37.37812770942978,143.39326921_-37.49598306,201031014,21014,Beaufort,20103,Maryborough - Pyrenees,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,1863.0431,143.39326921,-37.49598306,14,8
2,143.46210139,-37.44907485,67,FALSE,1,2.1,143.339217341035_-37.3781277094298,143.3392173410354,-37.37812770942978,143.39326921_-37.49598306,201031014,21014,Beaufort,20103,Maryborough - Pyrenees,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,1863.0431,143.39326921,-37.49598306,14,8
2,143.33921734,-37.52002199,68,FALSE,1,2.1,143.339217341035_-37.3781277094298,143.3392173410354,-37.37812770942978,143.39326921_-37.49598306,201031014,21014,Beaufort,20103,Maryborough - Pyrenees,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,1863.0431,143.39326921,-37.49598306,14,8
2,143.21633329,-37.44907485,69,FALSE,1,2.1,143.339217341035_-37.3781277094298,143.3392173410354,-37.37812770942978,143.39326921_-37.49598306,201031014,21014,Beaufort,20103,Maryborough - Pyrenees,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,1863.0431,143.39326921,-37.49598306,14,8
2,143.21633329,-37.30718057,70,FALSE,1,2.1,143.339217341035_-37.3781277094298,143.3392173410354,-37.37812770942978,143.39326921_-37.49598306,201031014,21014,Beaufort,20103,Maryborough - Pyrenees,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,1863.0431,143.39326921,-37.49598306,14,8
3,143.33921734,-37.09433915,71,FALSE,1,3.1,143.462101392565_-37.1652862887401,143.46210139256527,-37.16528628874015,143.80254818_-37.4975669,201011008,21008,Wendouree - Miners Rest,20101,Ballarat,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,67.5734,143.80254818,-37.4975669,8,13
3,143.46210139,-37.02339201,72,FALSE,1,3.1,143.462101392565_-37.1652862887401,143.46210139256527,-37.16528628874015,143.80254818_-37.4975669,201011008,21008,Wendouree - Miners Rest,20101,Ballarat,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,67.5734,143.80254818,-37.4975669,8,13
3,143.58498544,-37.09433915,73,FALSE,1,3.1,143.462101392565_-37.1652862887401,143.46210139256527,-37.16528628874015,143.80254818_-37.4975669,201011008,21008,Wendouree - Miners Rest,20101,Ballarat,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,67.5734,143.80254818,-37.4975669,8,13
3,143.58498544,-37.23623343,74,FALSE,1,3.1,143.462101392565_-37.1652862887401,143.46210139256527,-37.16528628874015,143.80254818_-37.4975669,201011008,21008,Wendouree - Miners Rest,20101,Ballarat,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,67.5734,143.80254818,-37.4975669,8,13
3,143.46210139,-37.30718057,75,FALSE,1,3.1,143.462101392565_-37.1652862887401,143.46210139256527,-37.16528628874015,143.80254818_-37.4975669,201011008,21008,Wendouree - Miners Rest,20101,Ballarat,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,67.5734,143.80254818,-37.4975669,8,13
3,143.33921734,-37.23623343,76,FALSE,1,3.1,143.462101392565_-37.1652862887401,143.46210139256527,-37.16528628874015,143.80254818_-37.4975669,201011008,21008,Wendouree - Miners Rest,20101,Ballarat,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,67.5734,143.80254818,-37.4975669,8,13
3,143.33921734,-37.09433915,77,FALSE,1,3.1,143.462101392565_-37.1652862887401,143.46210139256527,-37.16528628874015,143.80254818_-37.4975669,201011008,21008,Wendouree - Miners Rest,20101,Ballarat,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,67.5734,143.80254818,-37.4975669,8,13
4,143.33921734,-37.52002199,78,FALSE,1,4.1,143.462101392565_-37.5909691301194,143.46210139256527,-37.590969130119426,143.74622703_-37.62026233,201011007,21007,Smythes Creek,20101,Ballarat,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,104.7274,143.74622703,-37.62026233,7,3
4,143.46210139,-37.44907485,79,FALSE,1,4.1,143.462101392565_-37.5909691301194,143.46210139256527,-37.590969130119426,143.74622703_-37.62026233,201011007,21007,Smythes Creek,20101,Ballarat,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,104.7274,143.74622703,-37.62026233,7,3
4,143.58498544,-37.52002199,80,FALSE,1,4.1,143.462101392565_-37.5909691301194,143.46210139256527,-37.590969130119426,143.74622703_-37.62026233,201011007,21007,Smythes Creek,20101,Ballarat,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,104.7274,143.74622703,-37.62026233,7,3
4,143.58498544,-37.66191627,81,FALSE,1,4.1,143.462101392565_-37.5909691301194,143.46210139256527,-37.590969130119426,143.74622703_-37.62026233,201011007,21007,Smythes Creek,20101,Ballarat,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,104.7274,143.74622703,-37.62026233,7,3
4,143.46210139,-37.73286341,82,FALSE,1,4.1,143.462101392565_-37.5909691301194,143.46210139256527,-37.590969130119426,143.74622703_-37.62026233,201011007,21007,Smythes Creek,20101,Ballarat,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,104.7274,143.74622703,-37.62026233,7,3
4,143.33921734,-37.66191627,83,FALSE,1,4.1,143.462101392565_-37.5909691301194,143.46210139256527,-37.590969130119426,143.74622703_-37.62026233,201011007,21007,Smythes Creek,20101,Ballarat,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,104.7274,143.74622703,-37.62026233,7,3
4,143.33921734,-37.52002199,84,FALSE,1,4.1,143.462101392565_-37.5909691301194,143.46210139256527,-37.590969130119426,143.74622703_-37.62026233,201011007,21007,Smythes Creek,20101,Ballarat,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,104.7274,143.74622703,-37.62026233,7,3
5,143.46210139,-36.88149773,85,FALSE,1,5.1,143.584985444095_-36.9524448680505,143.58498544409514,-36.95244486805051,143.7070975_-36.98135073,201031017,21017,Maryborough Region,20103,Maryborough - Pyrenees,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,1627.5521,143.7070975,-36.98135073,17,16
5,143.58498544,-36.81055059,86,FALSE,1,5.1,143.584985444095_-36.9524448680505,143.58498544409514,-36.95244486805051,143.7070975_-36.98135073,201031017,21017,Maryborough Region,20103,Maryborough - Pyrenees,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,1627.5521,143.7070975,-36.98135073,17,16
5,143.7078695,-36.88149773,87,FALSE,1,5.1,143.584985444095_-36.9524448680505,143.58498544409514,-36.95244486805051,143.7070975_-36.98135073,201031017,21017,Maryborough Region,20103,Maryborough - Pyrenees,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,1627.5521,143.7070975,-36.98135073,17,16
