long,lat,id,name,pop,area,hex_long,hex_lat,hex_id,distance
146.3682450164827,-38.95912709490749,669,Wilsons Promontory,13,481.5078,147.72112402300007,-40.058562168999934,1749,168630.39295598769
142.26513944461126,-10.182456919039137,1444,Torres Strait Islands,4785,490.031,142.32112402300007,-10.058562168999934,15331,15013.723645322938
150.39471381119176,-23.720830531698166,1241,Mount Morgan,2981,490.6655,150.12112402300005,-23.858562168999935,9101,31783.45020619059
150.50286740309792,-34.61405707083999,292,Robertson - Fitzroy Falls,3582,498.4941,150.87112402300008,-37.95856216899993,2711,372578.84000155976
146.1266095577993,-38.22391699067243,655,Trafalgar (Vic.),7732,501.5289,148.32112402300007,-39.45856216899993,2023,234695.89165123217
148.35301350482408,-34.32114042600369,25,Young,10802,505.7528,145.92112402300006,-33.45856216899993,4735,244456.42817007165
115.63076034736586,-33.55155112846318,1751,Capel,5311,507.0606,115.77112402300007,-34.35856216899994,4226,90446.68685238343
145.07150007914802,-37.38486124984738,802,Wallan,16700,507.7455,143.37112402300008,-34.95856216899993,4046,309633.6725428254
117.1201857199616,-32.950445770153564,1965,Narrogin,4818,509.3037,117.57112402300007,-33.75856216899994,4504,98966.48324027474
146.64934330074612,-36.156507563314534,647,Chiltern - Indigo Valley,3094,513.1748,145.62112402300005,-34.058562168999934,4462,250907.7051860408
115.85421034800102,-33.417212499259634,1754,Dardanup,3213,517.0762,116.52112402300006,-34.058562168999934,4365,94231.65997727388
153.14927271814824,-28.095744293753807,1283,Tamborine - Canungra,14652,524.1823,148.47112402300007,-26.558562168999938,7871,493277.59225456737
152.6932412641608,-31.61860353652975,164,Laurieton - Bonny Hills,16934,524.9065,147.42112402300006,-29.85856216899994,6372,541202.8030026039
152.76307637659235,-26.95082200557413,1413,Woodford - D'Aguilar,8104,525.0208,149.07112402300007,-25.358562168999935,8417,409104.76301830134
152.7686496489939,-26.596980790793758,1481,Maroochy Hinterland,6400,526.3125,151.92112402300006,-23.258562168999937,9379,379556.19416129217
150.5779903902208,-34.759350193279325,276,Berry - Kangaroo Valley,8927,537.0884,151.17112402300006,-37.95856216899993,2712,358957.7926930605
153.31373240416252,-29.13922441907983,243,Evans Head,5289,543.5362,147.87112402300008,-28.958562168999936,6781,530418.8279024955
146.81062439065832,-36.5526351077088,648,Myrtleford,4660,553.3638,149.37112402300008,-37.95856216899993,2706,275563.4360581265
144.50499390367477,-37.22140821147513,607,Kyneton,9691,556.4897,142.02112402300006,-35.85856216899994,3634,268951.0223479444
144.37797158048866,-37.94778185704675,620,Lara,18552,588.6014,141.42112402300006,-38.85856216899994,2272,277351.920114467
116.06269379330962,-32.38880063684096,1894,Serpentine - Jarrahdale,4539,588.6193,116.82112402300007,-34.058562168999934,4366,198218.09078186186
145.5657149587669,-16.83260805777155,1209,Kuranda,4684,591.3183,145.62112402300005,-16.058562168999938,12622,85855.88948012661
150.44522321326332,-33.60245475164398,470,Blue Mountains - North,13,595.0366,146.22112402300007,-32.25856216899994,5280,422209.9644120709
145.76879876129144,-38.39840776778968,666,Korumburra,9182,600.6912,147.27112402300006,-40.35856216899994,1611,253196.936291006
152.5769788067312,-27.441432944559402,1323,Lowood,14376,617.6974,149.22112402300007,-25.058562168999938,8554,426690.2861968937
149.05687296161972,-21.274308743557253,1399,Walkerston - Eton,8497,624.1895,148.62112402300005,-21.458562168999936,10184,49585.14429584561
144.76345482031402,-37.34992737809901,821,Romsey,9668,624.7096,141.42112402300006,-37.058562168999934,3088,298460.45712601306
139.0485352312281,-34.62880715061852,1682,Barossa - Angaston,6282,633.8622,140.52112402300006,-34.058562168999934,4445,149533.96958496413
147.83485069762304,-43.054616271369376,2073,Forestier - Tasman,2396,660.3947,148.47112402300007,-43.35856216899994,255,61758.67981145978
