long,lat,id,name,pop,area,hex_long,hex_lat,hex_id,distance
150.9463275571432,-33.89892894360585,541,Cabramatta - Lansvale,25844,7.5964,150.27112402300006,-34.35856216899994,4341,80490.76480398871
151.20149244461845,-33.92956875178369,332,Mascot - Eastlakes,25736,6.165,151.62112402300005,-34.658562168999936,4210,89617.60057225895
151.12624766878704,-33.88976780914895,406,Ashfield,25655,3.6699,150.72112402300007,-34.658562168999936,4207,93080.476426374
150.93913712984528,-33.76190362195175,314,Lalor Park - Kings Langley,25611,11.7998,150.12112402300005,-33.45856216899993,4749,83038.45365876437
151.2440054470322,-33.97225285078519,359,Malabar - La Perouse - Chifley,25405,11.8254,152.07112402300007,-34.35856216899994,4347,87479.91124236895
144.9939268568844,-37.70977196842247,786,Reservoir - West,25295,10.1544,145.02112402300006,-37.058562168999934,3100,72312.25743758118
115.87103313013137,-31.886813157455084,1833,Dianella,25276,11.4949,115.47112402300007,-31.958562168999936,5313,38649.20565769696
151.1057500650865,-33.98476447542707,390,South Hurstville - Blakehurst,25248,6.2489,150.42112402300006,-34.658562168999936,4206,97757.14795999731
151.29785573886073,-33.68609549407599,442,Warriewood - Mona Vale,25179,11.6627,151.77112402300006,-33.158562168999936,4890,73216.49322731466
138.64403623189224,-34.84909142720154,1608,Northgate - Oakden - Gilles Plains,25155,11.2336,138.57112402300007,-34.95856216899993,4030,13852.370736379618
151.1181935885599,-33.92831071343392,379,Kingsgrove (North) - Earlwood,25014,8.2016,152.22112402300007,-34.058562168999934,4484,102923.82337735355
144.734467781132,-37.83276612379271,967,Truganina,24977,27.1648,144.42112402300006,-38.25856216899994,2554,54682.166165619834
153.4233424367135,-28.002452227116834,1312,Surfers Paradise,24969,5.7961,153.42112402300006,-28.058562168999934,7208,6221.577625141629
145.0603066480947,-38.230405528381596,985,Mornington,24894,21.0928,145.17112402300006,-38.558562168999934,2420,37690.24523249196
151.100629523881,-33.959473941436755,384,Hurstville,24845,3.6401,149.97112402300007,-33.75856216899994,4612,106873.21528749498
151.07340838709962,-33.97089400009523,385,Mortdale - Penshurst,24794,6.1164,151.92112402300006,-34.658562168999936,4211,109117.85742294118
145.19591410680724,-38.16259890295685,979,Langwarrin,24792,37.6199,144.87112402300008,-38.558562168999934,2419,52322.46979606331
150.9256246944207,-33.79332710119415,315,Seven Hills - Toongabbie,24788,11.2033,150.27112402300006,-33.158562168999936,4885,93044.43646527364
138.55056323538255,-34.95790525616358,1679,Plympton,24785,10.6969,138.27112402300006,-34.95856216899993,4029,25523.452168060674
146.93329488826944,-36.16898375309778,651,Wodonga,24773,278.8131,146.97112402300007,-36.158562168999936,3514,3594.9293521916684
145.03170804923423,-37.824507926326774,728,Hawthorn,24700,5.6721,145.92112402300006,-37.658562168999936,2831,80530.06652054784
151.70807798691962,-32.97569145449432,210,Charlestown - Dudley,24689,22.2796,151.92112402300006,-32.85856216899994,5027,23788.518464112145
144.93202156650588,-37.72299752174169,824,Pascoe Vale,24631,6.9844,144.27112402300006,-37.35856216899994,2961,71047.01108382292
152.98992205403349,-27.23961857163501,1430,Dakabin - Kallangur,24631,16.637,153.12112402300005,-27.458562168999936,7479,27514.834417713744
143.86201900139451,-37.59320674623163,581,Ballarat - South,24603,32.8541,143.82112402300007,-37.658562168999936,2824,8102.308212136915
151.1876314262341,-34.028763946711834,564,Cronulla - Kurnell - Bundeena,24583,25.0865,151.17112402300006,-34.95856216899993,4072,103150.8165411081
149.5589876064291,-33.39913246815952,57,Bathurst,24541,119.5048,149.52112402300006,-33.45856216899993,4747,7472.879107197446
150.7066364431518,-33.70043901011415,477,Castlereagh - Cranebrook,24472,71.5174,149.82112402300007,-33.45856216899993,4748,86477.43874438852
144.73754609784478,-37.886057726029044,971,Point Cook - North,24415,8.4906,144.12112402300005,-37.658562168999936,2825,59893.136063179256
144.99572119456806,-37.908295584724485,747,Brighton (Vic.),24297,8.2005,144.57112402300007,-38.558562168999934,2418,81189.3188571377
115.71007241677349,-31.652053333368873,1846,Butler - Merriwa - Ridgewood,24274,9.5699,115.77112402300007,-31.35856216899994,5586,33053.06173548874
144.54090934434586,-37.841477989902266,969,Wyndham Vale,24269,128.2408,143.97112402300007,-37.95856216899993,2688,51772.81440147593
150.89369888410224,-33.985218733026365,461,Macquarie Fields - Glenfield,24259,16.0182,149.97112402300007,-34.35856216899994,4340,94607.02736630084
144.54759124679944,-37.740151139196776,956,Melton South,24237,110.9612,143.97112402300007,-37.35856216899994,2960,66247.1751666239
152.941447355172,-27.381084836601755,1428,The Hills District,24231,31.6238,152.82112402300007,-27.458562168999936,7478,14672.05884426581
151.20137584154241,-33.892399692754324,345,Redfern - Chippendale,24207,2.1631,152.22112402300007,-33.45856216899993,4756,106105.98572771843
153.39318924854527,-28.07063152127371,1302,Robina,24187,14.9592,153.27112402300006,-28.35856216899994,7071,34083.48624328529
151.6677138521192,-30.50307740167612,188,Armidale,24114,274.5995,151.62112402300005,-30.458562168999936,6114,6660.680281956598
145.00392977359002,-37.662945751502846,798,Lalor,24114,12.0595,144.72112402300007,-37.058562168999934,3099,71601.47969539986
144.46805801659912,-38.24835606669116,627,Ocean Grove - Barwon Heads,24102,156.9794,144.12112402300005,-38.25856216899994,2553,30389.16561904871
151.17600978012973,-33.777861600175164,427,Lindfield - Roseville,24098,11.8766,151.32112402300007,-32.85856216899994,5025,102846.81649289203
151.65999937253858,-32.94233801234277,211,Glendale - Cardiff - Hillsborough,24053,21.9175,151.77112402300006,-32.558562168999934,5162,43814.573168667855
150.76665336098847,-34.5224838482722,129,Dapto - Avondale,24045,56.6003,150.87112402300008,-34.95856216899993,4071,49311.81839841924
151.29807212845634,-33.529143754647485,39,Umina - Booker Bay - Patonga,24037,25.2284,151.02112402300006,-32.85856216899994,5024,78726.060124454
115.93007606953637,-32.08609825028544,1883,Canning Vale - East,24022,9.9338,116.22112402300006,-32.25856216899994,5180,33455.78236444785
145.15687873974144,-37.71456649206397,789,Eltham,23951,19.4881,145.77112402300006,-37.35856216899994,2966,67145.57020546359
115.95495369335254,-32.06005872338017,1887,Thornlie,23925,11.591,115.62112402300006,-32.25856216899994,5178,38420.852364917104
115.91272931133194,-31.914329114875017,1792,Bayswater - Embleton - Bedford,23881,13.8115,116.22112402300006,-31.658562168999936,5452,40711.39212988943
145.34867968373098,-38.02519166424637,889,Berwick - North,23870,19.748,145.92112402300006,-38.25856216899994,2559,56474.77417438737
145.037983594342,-37.919524515728014,752,Bentleigh - McKinnon,23869,6.2242,146.07112402300007,-37.95856216899993,2695,90924.6282090881
145.13203103007285,-37.91597928878072,920,Clayton,23855,9.4112,145.77112402300006,-38.558562168999934,2422,90653.31457273224
150.95739698382587,-33.711910221818655,304,Kellyville,23834,10.641,150.72112402300007,-32.85856216899994,5023,97165.93224125204
144.3191710618929,-38.219841104098776,618,Grovedale,23763,55.7048,144.27112402300006,-38.558562168999934,2417,37831.871338866506
145.214388269846,-37.9559682486519,911,Dandenong North,23728,9.459,146.22112402300007,-38.25856216899994,2560,94469.84542654354
138.60010732626566,-34.85426082748011,1607,Enfield - Blair Athol,23676,15.1765,138.72112402300007,-34.658562168999936,4167,24373.448899954517
151.28836150237402,-33.802825269954496,438,Manly - Fairlight,23669,6.7351,152.37112402300008,-33.75856216899994,4620,100410.19550513283
150.98837300861643,-33.75997159731287,294,Baulkham Hills (East),23665,8.3081,149.82112402300007,-34.058562168999934,4476,112919.35248718986
145.4325081945725,-36.430437188827746,1023,Shepparton - South,23661,143.2741,145.32112402300007,-36.45856216899993,3373,10462.798574633049
150.89109634541336,-33.72412480926454,322,Quakers Hill,23593,7.7675,150.42112402300006,-32.85856216899994,5022,105505.48023521903
145.13946933471996,-38.1539618422308,976,Frankston,23451,11.6244,145.02112402300006,-38.85856216899994,2284,78890.9723556478
143.89951841210117,-37.52720488791203,580,Ballarat - North,23448,92.3577,143.67112402300006,-37.35856216899994,2959,27546.82184061902
150.87215760732022,-33.7653263668554,313,Doonside - Woodcroft,23426,9.9106,149.97112402300007,-33.158562168999936,4884,107448.28630287801
150.81293633364297,-33.76503379715262,327,Mount Druitt - Whalan,23382,8.6855,149.67112402300006,-33.75856216899994,4611,105785.15402466412
144.9273045871054,-37.70299305412914,825,Glenroy,23354,8.8582,145.32112402300007,-37.058562168999934,3101,79571.79976477248
145.06615861078393,-37.96111286781842,767,Cheltenham - Highett (East),23352,8.7377,145.32112402300007,-38.85856216899994,2285,102076.56845483983
151.19506837204904,-33.873164633267464,344,Pyrmont - Ultimo,23339,1.4913,152.07112402300007,-33.158562168999936,4891,113605.06778641224
149.71948426791081,-34.75062074651849,21,Goulburn,23320,64.7865,149.82112402300007,-34.658562168999936,4204,13820.350282812002
150.92107694048616,-33.663050103151285,310,Rouse Hill - Beaumont Hills,23302,36.6725,150.12112402300005,-32.85856216899994,5021,116260.04462509303
151.48357499708348,-32.68466707701798,116,Maitland - West,23179,175.4357,151.47112402300007,-32.558562168999934,5161,14032.86567654086
144.93673558712172,-37.62970253496525,836,Roxburgh Park - Somerton,23136,12.2902,144.42112402300006,-37.058562168999934,3098,78135.7624664327
146.66897672527685,-19.231219105313883,1516,Deeragun,23125,66.0566,146.67112402300006,-19.358562168999935,11129,14097.077258510784
151.0121998878661,-33.798910172988684,512,North Parramatta,23066,7.0608,150.12112402300005,-34.658562168999936,4205,125829.5640013431
151.2240367165232,-33.87032393506564,343,Potts Point - Woolloomooloo,22990,1.4591,152.37112402300008,-34.35856216899994,4348,118884.49057917023
153.00990351110934,-27.17832852930231,1415,Deception Bay,22984,31.878,153.27112402300006,-27.158562168999936,7615,25981.885499134612
145.32552369494263,-37.781344021624484,877,Mooroolbark,22960,12.5434,146.22112402300007,-37.658562168999936,2832,80130.88668317127
145.1579351179273,-37.94569340758305,915,Springvale,22953,11.1052,146.07112402300007,-37.35856216899994,2967,103636.51761088167
145.28631937390048,-37.856215704520565,851,Boronia,22936,11.2631,145.62112402300005,-37.058562168999934,3102,93350.44101827865
